customer_id,name,governorate,contract_type,tenure_months,consumption_kwh,monthly_charges,payment_arrears,complaints_count,meter_reading_issues,fraud_flag
EGY00009244,محمد خليل,بورسعيد,حكومي,7,3128.83,2567.08,0,0,0,0
EGY00009245,عمر حسن,دمياط,زراعي,85,461.94,174.97,5,6,2,1
EGY00009246,رنا عباس,سوهاج,زراعي,20,410.1,153.17,2,0,0,1
EGY00009247,زينب حسين,الفيوم,زراعي,13,558.8,170.51,0,1,0,1
EGY00009248,سارة السيد,الشرقية,سكني,63,413.32,363.08,0,0,0,0
EGY00009249,دينا حسين,بني سويف,سكني,12,659.11,480.33,0,0,0,0
EGY00009250,إبراهيم صالح,الدقهلية,سكني,46,240.43,104.43,0,0,2,1
EGY00009251,مريم أحمد,شمال سيناء,سكني,7,408.44,186.08,10,0,0,1
EGY00009252,يوسف أحمد,القاهرة,سكني,2,121.54,76.95,0,6,0,1
EGY00009253,مصطفى أحمد,الشرقية,سكني,15,845.3,601.28,0,6,0,0
EGY00009254,نور صالح,بني سويف,سكني,3,722.39,549.86,4,0,0,0
EGY00009255,علي فؤاد,القليوبية,سكني,71,284.2,260.95,0,0,3,0
EGY00009256,أحمد المصري,الأقصر,سكني,58,681.17,505.09,4,0,4,0
EGY00009257,شريف عبدالرحمن,القليوبية,صناعي,38,5975.98,5701.12,0,0,0,0
EGY00009258,عادل محمد,شمال سيناء,صناعي,13,3931.59,3827.69,0,0,0,0
EGY00009259,مريم عباس,الفيوم,سكني,28,226.67,128.12,0,0,0,1
EGY00009260,هشام حسن,الجيزة,تجاري,24,1284.12,1570.6,5,0,0,0
EGY00009261,إبراهيم خليل,الدقهلية,سكني,7,474.35,357.95,0,0,1,0
EGY00009262,وليد المصري,الأقصر,سكني,32,353.14,121.2,0,0,0,1
EGY00009263,أحمد البدوي,قنا,سكني,13,429.06,163.22,0,0,0,1
EGY00009264,عبدالله عباس,أسوان,سكني,15,788.91,586.79,0,0,0,0
EGY00009265,سارة حسين,الإسكندرية,سكني,9,545.6,417.91,0,6,0,0
EGY00009266,أمل سالم,بورسعيد,سكني,12,599.73,484.25,0,1,2,0
EGY00009267,محمد إبراهيم,كفر الشيخ,سكني,26,108.15,154.27,0,1,1,0
EGY00009268,عمر فهمي,الدقهلية,تجاري,42,2126.36,2582.04,0,4,0,0
EGY00009269,أمل حسين,الشرقية,سكني,30,343.83,269.48,1,0,0,0
EGY00009270,يوسف صالح,البحيرة,تجاري,43,965.9,1224.47,0,4,0,0
EGY00009271,مصطفى فؤاد,المنوفية,سكني,50,909.68,614.05,6,0,0,0
EGY00009272,علي حسن,الجيزة,سكني,40,897.42,651.71,0,0,0,0
EGY00009273,إبراهيم حسين,أسوان,سكني,1,724.11,526.73,7,0,0,0
EGY00009274,رنا حسن,الإسماعيلية,سكني,14,335.87,109.41,5,6,2,1
EGY00009275,دينا الشريف,الغربية,تجاري,3,881.15,1102.12,9,0,2,0
EGY00009276,محمد حسين,الإسماعيلية,سكني,25,117.36,77.34,0,0,1,1
EGY00009277,نور علي,الإسكندرية,سكني,64,375.15,172.4,0,0,3,1
EGY00009278,كريم حسن,الأقصر,سكني,20,423.81,363.33,0,3,0,0
EGY00009279,رنا الجمال,الوادي الجديد,سكني,23,734.44,569.89,0,4,0,0
EGY00009280,شريف حسين,الشرقية,تجاري,55,955.11,681.81,0,0,0,1
EGY00009281,إبراهيم سالم,الإسماعيلية,تجاري,26,186.47,170.71,0,6,0,1
EGY00009282,أمل فهمي,مطروح,سكني,1,882.48,666.41,0,0,4,0
EGY00009283,مصطفى علي,الإسماعيلية,تجاري,34,1594.71,1994.21,7,0,0,0
EGY00009284,علي المصري,الجيزة,سكني,44,135.76,60.49,10,0,0,1
EGY00009285,علي نصر,الإسكندرية,سكني,13,725.08,556.43,0,1,2,0
EGY00009286,شريف فهمي,القليوبية,سكني,45,651.06,487.54,0,5,0,0
EGY00009287,محمد عثمان,السويس,سكني,4,303.64,114.48,0,0,3,1
EGY00009288,يوسف عبدالرحمن,الإسكندرية,تجاري,11,206.7,311.78,0,0,0,0
EGY00009289,نور البدوي,الفيوم,سكني,6,961.07,689.81,0,0,0,0
EGY00009290,مصطفى صالح,الإسماعيلية,سكني,8,690.64,469.03,0,5,0,0
EGY00009291,زينب محمد,الجيزة,سكني,70,779.21,555.69,0,0,0,0
EGY00009292,هشام أحمد,البحر الأحمر,تجاري,21,2113.81,2600.81,0,1,0,0
EGY00009293,مريم صالح,جنوب سيناء,زراعي,21,109.65,125.51,0,0,0,0
EGY00009294,رامي نصر,القليوبية,سكني,73,251.6,202.02,0,2,0,0
EGY00009295,علي محمد,سوهاج,سكني,15,940.84,634.4,0,0,3,0
EGY00009296,هشام فؤاد,البحيرة,سكني,24,57.07,72.72,0,0,0,1
EGY00009297,عمر عثمان,شمال سيناء,صناعي,29,3540.66,3413.43,6,6,0,0
EGY00009298,وليد إبراهيم,قنا,سكني,36,133.25,135.79,0,0,2,0
EGY00009299,سارة الجمال,سوهاج,سكني,14,159.56,158.61,11,0,3,0
EGY00009300,نور المصري,الغربية,تجاري,56,1508.89,1894.3,10,0,2,0
EGY00009301,شريف صالح,القاهرة,سكني,1,275.99,200.05,10,5,0,0
EGY00009302,محمود البدوي,الغربية,سكني,12,157.94,93.86,0,4,0,1
EGY00009303,هدى صالح,بورسعيد,صناعي,4,3302.52,3186.16,0,0,0,0
EGY00009304,يوسف الشريف,القاهرة,سكني,15,807.82,625.0,0,1,0,0
EGY00009305,يوسف حسين,بورسعيد,سكني,14,831.12,629.53,0,6,0,0
EGY00009306,دينا سالم,مطروح,حكومي,14,800.96,286.4,0,0,3,1
EGY00009307,محمود حسين,الإسكندرية,سكني,38,245.85,256.63,0,0,0,0
EGY00009308,رامي حسين,كفر الشيخ,سكني,3,892.79,662.65,0,3,4,0
EGY00009309,زينب صالح,القاهرة,سكني,4,421.2,169.29,0,0,0,1
EGY00009310,علي فهمي,بني سويف,سكني,35,239.64,193.72,6,0,0,0
EGY00009311,ماجد حسين,الجيزة,سكني,21,91.16,74.95,4,6,0,1
EGY00009312,رامي أحمد,المنوفية,سكني,66,292.6,165.13,0,2,0,1
EGY00009313,أمل الجمال,الإسكندرية,سكني,32,189.21,215.44,0,0,0,0
EGY00009314,مصطفى عباس,المنيا,سكني,64,770.92,531.19,0,0,0,0
EGY00009315,فاطمة الشريف,جنوب سيناء,سكني,28,940.78,703.01,10,0,0,0
EGY00009316,ماجد سالم,المنيا,سكني,63,338.73,146.5,10,0,0,1
EGY00009317,نور سالم,القاهرة,سكني,72,911.77,638.17,9,5,0,0
EGY00009318,دينا سالم,الأقصر,سكني,12,525.2,377.34,4,0,0,0
EGY00009319,محمود البدوي,أسوان,سكني,49,163.54,150.57,7,0,0,0
EGY00009320,عمر نصر,الوادي الجديد,سكني,50,306.39,104.43,5,0,0,1
EGY00009321,نور محمد,الغربية,سكني,37,117.36,58.8,0,3,0,1
EGY00009322,هشام حسن,السويس,سكني,42,116.28,76.59,8,0,2,1
EGY00009323,ماجد صالح,القاهرة,زراعي,12,297.04,177.28,0,0,0,0
EGY00009324,وليد علي,جنوب سيناء,سكني,120,450.44,185.66,5,6,0,1
EGY00009325,وليد الشريف,سوهاج,سكني,39,424.87,166.26,3,0,0,1
EGY00009326,رنا سالم,السويس,سكني,26,693.7,513.91,0,1,0,0
EGY00009327,عبدالله أحمد,بورسعيد,سكني,1,617.03,460.87,10,0,0,0
EGY00009328,حسن علي,سوهاج,سكني,20,184.9,116.99,0,0,2,1
EGY00009329,سامي عباس,سوهاج,سكني,6,617.47,492.55,1,0,0,0
EGY00009330,أحمد المصري,الوادي الجديد,سكني,26,965.91,662.38,0,0,0,0
EGY00009331,ماجد علي,بورسعيد,سكني,27,824.49,598.67,0,2,4,0
EGY00009332,علي فؤاد,الغربية,سكني,22,708.02,553.76,0,0,0,0
EGY00009333,زينب صالح,الفيوم,تجاري,9,1819.94,2210.87,0,0,0,0
EGY00009334,يوسف نصر,الغربية,سكني,11,874.94,638.37,0,6,0,0
EGY00009335,كريم عباس,كفر الشيخ,تجاري,14,1151.53,1471.59,0,1,0,0
EGY00009336,عائشة عبدالرحمن,دمياط,صناعي,29,3542.4,2132.27,0,6,0,1
EGY00009337,حسن خليل,المنوفية,سكني,25,128.8,99.19,0,0,0,1
EGY00009338,رامي السيد,شمال سيناء,تجاري,11,173.24,307.25,0,0,0,0
EGY00009339,يوسف محمد,مطروح,سكني,54,151.49,86.28,6,3,0,1
EGY00009340,دينا البدوي,شمال سيناء,سكني,1,533.98,367.81,0,3,0,0
EGY00009341,محمود حسين,البحر الأحمر,سكني,63,153.13,178.43,0,0,0,0
EGY00009342,مريم حسن,بني سويف,سكني,26,175.07,92.3,8,2,0,1
EGY00009343,محمود صالح,مطروح,سكني,73,312.76,145.45,7,2,0,1
EGY00009344,نور السيد,المنوفية,سكني,5,102.76,96.55,0,4,2,0
EGY00009345,وليد عباس,البحر الأحمر,صناعي,54,640.98,695.92,0,2,0,0
EGY00009346,عمر نصر,دمياط,صناعي,48,595.52,650.93,9,4,0,0
EGY00009347,إبراهيم السيد,قنا,تجاري,36,557.83,423.16,0,4,0,1
EGY00009348,أمل فؤاد,جنوب سيناء,تجاري,5,218.23,287.54,0,5,0,0
EGY00009349,فاطمة الشريف,الأقصر,سكني,3,579.94,448.09,2,2,0,0
EGY00009350,شريف خليل,الوادي الجديد,سكني,26,878.43,643.72,0,4,3,0
EGY00009351,أمل صالح,الإسماعيلية,تجاري,27,1554.79,1938.69,0,4,0,0
EGY00009352,سامي علي,الإسماعيلية,سكني,40,663.72,478.97,0,4,0,0
EGY00009353,عبدالله حسن,المنوفية,سكني,5,163.1,74.15,11,5,0,1
EGY00009354,دينا حسين,شمال سيناء,سكني,120,220.57,111.21,0,6,0,1
EGY00009355,زينب محمد,سوهاج,حكومي,13,1671.36,1369.11,0,0,0,0
EGY00009356,محمود حسن,بني سويف,سكني,30,498.64,167.08,0,0,4,1
EGY00009357,رامي عثمان,قنا,صناعي,108,996.36,485.78,0,0,4,1
EGY00009358,حسن حسن,سوهاج,سكني,53,471.83,233.21,0,2,0,1
EGY00009359,محمد حسين,المنيا,سكني,12,333.01,113.09,3,4,1,1
EGY00009360,أمل الجمال,دمياط,تجاري,18,1643.58,2071.68,0,0,3,0
EGY00009361,عائشة المصري,البحيرة,حكومي,76,783.11,365.75,0,0,0,1
EGY00009362,عبدالله البدوي,المنيا,سكني,2,809.1,624.78,0,0,0,0
EGY00009363,نور محمد,أسوان,تجاري,70,1032.87,1286.46,0,0,0,0
EGY00009364,طارق عثمان,القليوبية,حكومي,7,5702.13,4655.49,0,3,0,0
EGY00009365,شريف الشريف,بني سويف,سكني,12,89.61,70.21,0,4,0,1
EGY00009366,عمر إبراهيم,بورسعيد,تجاري,11,1943.3,2394.36,0,0,0,0
EGY00009367,حسن فهمي,قنا,تجاري,30,636.86,835.38,0,5,0,0
EGY00009368,كريم البدوي,المنيا,سكني,28,471.72,358.07,0,0,1,0
EGY00009369,إبراهيم الجمال,الشرقية,سكني,27,505.3,381.56,0,0,0,0
EGY00009370,أحمد عثمان,الوادي الجديد,صناعي,101,7697.22,7407.13,0,6,0,0
EGY00009371,خالد حسين,القاهرة,سكني,50,685.04,536.66,0,3,0,0
EGY00009372,طارق علي,الجيزة,سكني,8,580.68,456.08,2,0,0,0
EGY00009373,رامي حسن,جنوب سيناء,حكومي,21,4021.65,3265.02,0,0,2,0
EGY00009374,أحمد علي,الإسماعيلية,تجاري,52,348.05,452.15,5,0,2,0
EGY00009375,علي عباس,الوادي الجديد,سكني,65,613.65,484.55,8,0,0,0
EGY00009376,نور السيد,الإسكندرية,تجاري,93,721.98,913.71,0,3,0,0
EGY00009377,عمر الجمال,أسوان,سكني,41,214.97,227.83,0,0,1,0
EGY00009378,إبراهيم علي,السويس,سكني,8,344.94,260.13,0,3,0,0
EGY00009379,طارق فهمي,المنوفية,سكني,52,511.71,369.3,0,0,0,0
EGY00009380,وليد السيد,الأقصر,سكني,3,178.79,93.25,2,3,0,1
EGY00009381,طارق حسين,الأقصر,صناعي,17,1666.09,1659.45,7,0,4,0
EGY00009382,أحمد فهمي,الوادي الجديد,سكني,1,842.34,628.59,1,2,2,0
EGY00009383,عبدالله السيد,المنيا,سكني,28,491.82,190.76,0,3,1,1
EGY00009384,طارق المصري,الإسكندرية,سكني,9,622.37,490.12,0,0,0,0
EGY00009385,طارق صالح,الأقصر,سكني,4,304.1,227.9,0,0,0,0
EGY00009386,زينب فؤاد,السويس,سكني,75,168.88,166.02,8,0,1,0
EGY00009387,علي الجمال,الفيوم,تجاري,21,128.86,211.78,0,1,0,0
EGY00009388,علي نصر,الشرقية,سكني,27,385.67,344.22,2,0,0,0
EGY00009389,إبراهيم محمد,أسوان,سكني,56,268.93,212.48,3,6,3,0
EGY00009390,علي نصر,أسيوط,سكني,45,69.62,38.14,0,4,0,1
EGY00009391,رامي سالم,مطروح,زراعي,45,1182.76,571.33,9,5,0,0
EGY00009392,علي الشريف,القليوبية,سكني,14,129.01,54.07,0,0,0,1
EGY00009393,عبدالله عباس,الوادي الجديد,سكني,35,350.63,136.77,0,4,0,1
EGY00009394,سامي عباس,الغربية,تجاري,17,2146.15,2598.39,10,1,0,0
EGY00009395,هدى السيد,بورسعيد,سكني,19,924.71,633.51,0,0,0,0
EGY00009396,دينا البدوي,الفيوم,صناعي,120,8007.59,7645.21,0,0,0,0
EGY00009397,نور عباس,الإسكندرية,سكني,6,482.13,255.04,0,0,0,1
EGY00009398,يوسف إبراهيم,الغربية,سكني,16,784.38,545.03,0,0,0,0
EGY00009399,طارق علي,المنوفية,تجاري,29,1596.55,1950.8,0,0,0,0
EGY00009400,يوسف عبدالرحمن,دمياط,سكني,54,337.44,313.44,0,0,0,0
EGY00009401,عادل فهمي,الفيوم,سكني,83,216.23,138.14,0,1,3,1
EGY00009402,محمود حسين,الشرقية,صناعي,64,2236.01,2160.53,0,3,0,0
EGY00009403,حسن عبدالرحمن,جنوب سيناء,سكني,5,210.61,103.77,7,0,0,1
EGY00009404,يوسف صالح,المنيا,صناعي,21,5209.57,4994.95,0,0,0,0
EGY00009405,شريف الجمال,البحر الأحمر,سكني,38,344.17,259.35,6,0,0,0
EGY00009406,شريف عبدالرحمن,البحر الأحمر,سكني,2,677.66,480.49,0,0,0,0
EGY00009407,ماجد الجمال,الدقهلية,سكني,108,872.53,590.93,0,0,0,0
EGY00009408,عمر سالم,أسيوط,تجاري,12,1412.12,720.84,3,6,0,1
EGY00009409,وليد الشريف,الإسماعيلية,سكني,85,485.01,359.02,0,1,1,0
EGY00009410,محمود عباس,جنوب سيناء,صناعي,94,5252.83,5023.22,0,5,0,0
EGY00009411,أمل عباس,شمال سيناء,تجاري,95,1083.74,1335.13,5,0,0,0
EGY00009412,عادل حسن,الأقصر,سكني,9,953.12,678.26,5,5,3,0
EGY00009413,يوسف الشريف,الإسكندرية,سكني,44,302.82,133.87,0,5,2,1
EGY00009414,محمد الجمال,الجيزة,سكني,18,53.12,62.89,0,4,0,1
EGY00009415,فاطمة فهمي,دمياط,سكني,32,853.53,605.69,0,0,0,0
EGY00009416,رامي عثمان,قنا,سكني,16,128.09,109.03,0,0,0,1
EGY00009417,دينا أحمد,الفيوم,تجاري,18,2006.55,2476.65,0,0,0,0
EGY00009418,مريم عبدالرحمن,شمال سيناء,سكني,49,298.17,267.0,0,0,0,0
EGY00009419,سارة الجمال,شمال سيناء,سكني,80,102.8,78.05,10,5,1,1
EGY00009420,عائشة البدوي,الجيزة,سكني,36,198.44,154.26,0,0,0,0
EGY00009421,محمد المصري,القليوبية,تجاري,1,1916.21,2372.17,0,0,1,0
EGY00009422,نور عبدالرحمن,المنيا,حكومي,82,1848.14,731.4,0,0,0,1
EGY00009423,عادل حسين,القليوبية,سكني,72,946.7,681.6,11,6,0,0
EGY00009424,عبدالله إبراهيم,المنيا,تجاري,66,930.84,570.74,0,3,0,1
EGY00009425,مصطفى علي,البحيرة,سكني,120,586.92,478.8,0,0,0,0
EGY00009426,خالد الجمال,أسوان,تجاري,5,1225.56,776.56,0,0,0,1
EGY00009427,دينا البدوي,الفيوم,سكني,24,147.37,91.79,0,0,0,1
EGY00009428,نور الشريف,البحر الأحمر,حكومي,21,2315.76,999.78,3,0,3,1
EGY00009429,ماجد البدوي,مطروح,سكني,14,384.5,142.11,0,0,0,1
EGY00009430,عائشة خليل,البحيرة,سكني,19,613.16,426.54,0,0,0,0
EGY00009431,عائشة علي,البحر الأحمر,سكني,49,246.36,206.4,7,5,4,0
EGY00009432,رامي إبراهيم,البحر الأحمر,حكومي,20,1968.72,1636.78,0,0,1,0
EGY00009433,عمر علي,الغربية,تجاري,26,959.48,520.82,10,6,0,1
EGY00009434,طارق السيد,الإسكندرية,سكني,4,546.67,298.03,0,0,4,1
EGY00009435,نور محمد,المنيا,حكومي,42,1416.58,725.0,0,3,0,1
EGY00009436,زينب إبراهيم,البحيرة,تجاري,57,2364.84,2907.85,0,5,0,0
EGY00009437,محمود صالح,بني سويف,سكني,2,332.83,187.88,0,0,0,1
EGY00009438,خالد فؤاد,أسيوط,سكني,50,254.87,107.94,0,0,4,1
EGY00009439,شريف عبدالرحمن,أسوان,سكني,1,733.48,507.59,0,5,0,0
EGY00009440,هشام محمد,البحيرة,سكني,18,648.12,446.03,4,0,0,0
EGY00009441,مريم الشريف,أسوان,سكني,120,966.31,665.17,0,0,0,0
EGY00009442,هدى إبراهيم,الجيزة,تجاري,12,373.33,315.66,7,0,0,1
EGY00009443,محمود المصري,البحر الأحمر,حكومي,17,5062.01,4071.36,5,0,0,0
EGY00009444,هدى صالح,السويس,سكني,19,705.0,536.25,1,5,0,0
EGY00009445,رامي عبدالرحمن,المنوفية,حكومي,120,2481.84,1418.0,4,5,0,1
EGY00009446,عادل خليل,جنوب سيناء,سكني,10,785.55,549.15,10,0,0,0
EGY00009447,هدى السيد,الإسماعيلية,تجاري,15,2373.68,2881.03,0,1,3,0
EGY00009448,نور الشريف,الإسكندرية,سكني,39,527.68,434.9,0,4,0,0
EGY00009449,عائشة سالم,دمياط,سكني,3,868.41,627.49,0,3,0,0
EGY00009450,خالد محمد,أسوان,سكني,7,850.2,574.49,0,0,0,0
EGY00009451,علي الجمال,قنا,سكني,1,505.16,365.76,0,3,1,0
EGY00009452,أمل سالم,سوهاج,تجاري,8,108.82,182.74,0,0,0,0
EGY00009453,عمر علي,الشرقية,سكني,49,267.23,169.17,5,4,0,1
EGY00009454,خالد خليل,أسيوط,تجاري,24,768.47,1000.28,0,3,0,0
EGY00009455,وليد السيد,بورسعيد,تجاري,20,1132.22,1389.46,0,0,0,0
EGY00009456,علي عبدالرحمن,السويس,سكني,19,840.83,581.66,0,4,0,0
EGY00009457,فاطمة فؤاد,بورسعيد,تجاري,24,731.83,400.37,0,4,3,1
EGY00009458,سامي محمد,الفيوم,سكني,40,581.5,459.06,0,0,0,0
EGY00009459,عادل علي,القاهرة,حكومي,3,1084.37,645.9,0,6,2,1
EGY00009460,دينا سالم,الجيزة,سكني,59,645.05,518.99,0,0,0,0
EGY00009461,عمر إبراهيم,دمياط,سكني,14,203.32,186.33,8,0,0,0
EGY00009462,خالد السيد,الشرقية,سكني,8,154.04,88.66,3,0,4,1
EGY00009463,عبدالله عباس,دمياط,سكني,13,998.14,671.55,0,6,0,0
EGY00009464,إبراهيم إبراهيم,القاهرة,زراعي,16,738.04,354.16,0,0,0,0
EGY00009465,إبراهيم نصر,المنوفية,سكني,112,392.44,172.89,0,1,4,1
EGY00009466,عادل السيد,المنوفية,سكني,31,250.55,129.76,0,2,0,1
EGY00009467,إبراهيم المصري,الإسماعيلية,سكني,26,481.69,164.98,0,1,0,1
EGY00009468,فاطمة السيد,البحيرة,زراعي,87,574.95,175.4,4,0,0,1
EGY00009469,زينب البدوي,البحر الأحمر,سكني,38,944.99,696.68,0,2,2,0
EGY00009470,أمل محمد,الشرقية,تجاري,80,838.39,522.19,0,3,0,1
EGY00009471,زينب حسين,بورسعيد,سكني,11,287.72,257.06,0,5,0,0
EGY00009472,رامي عباس,المنوفية,سكني,58,157.06,171.52,0,0,0,0
